Unix time,Flow rate,Temperature,Wind direction,Wind speed,Wind speed squared
1569708000,-0.903298008,0.174436389,-0.333521712,-0.489030596,-0.527234968
1569711600,-0.836105981,0.174436389,-0.395118058,-0.489030596,-0.527234968
1569715200,-0.845909976,0.174436389,-0.456714404,-0.113446866,-0.261249117
1569718800,-0.882039514,0.174436389,-0.469033673,-0.113446866,-0.261249117
1569722400,-0.891546418,0.174436389,-0.481352942,-0.113446866,-0.261249117
1569726000,-0.899724666,0.174436389,-0.493672211,0.262136863,0.053097798
1569729600,-0.9148928,0.174436389,-0.493672211,0.262136863,0.053097798
1569733200,-0.920504515,0.174436389,-0.481352942,0.262136863,0.053097798
1569736800,-0.920884131,0.174436389,-0.469033673,0.262136863,0.053097798
1569740400,-0.908233016,0.55426805,-0.296563904,0.262136863,0.053097798
1569744000,-0.835214709,0.807489156,-0.136413405,-0.113446866,-0.261249117
1569747600,-0.789437974,1.187320817,0.036056363,-0.489030596,-0.527234968
1569751200,-0.786508329,1.31393137,0.196206863,-0.113446866,-0.261249117
1569754800,-0.812635811,1.31393137,0.356357362,0.262136863,0.053097798
1569758400,-0.857966909,1.440541924,0.52882713,0.637720593,0.415805777
1569762000,-0.89115855,1.440541924,0.565784938,0.637720593,0.415805777
1569765600,-0.901284393,1.440541924,0.602742745,1.013304323,0.82687482
1569769200,-0.920727333,1.440541924,0.639700553,1.388888053,1.286304926
1569772800,-0.940698434,1.187320817,0.479550053,1.388888053,1.286304926
1569776400,-0.961016141,1.060710263,0.319399554,1.764471782,1.794096097
1569780000,-0.986442159,0.807489156,0.159249055,1.764471782,1.794096097
1569783600,-1.012569641,0.807489156,0.208526132,2.140055512,2.350248331
1569787200,-1.036114084,0.807489156,0.245483939,2.140055512,2.350248331
1569790800,-1.04536516,0.807489156,0.282441747,2.515639242,2.954761629
1569794400,-1.037583032,0.680878603,0.356357362,2.140055512,2.350248331
1569798000,-1.000694263,0.680878603,0.430272977,2.140055512,2.350248331
1569801600,-0.941630969,0.680878603,0.516507861,1.764471782,1.794096097
1569805200,-0.963912776,0.55426805,0.553465669,1.388888053,1.286304926
1569808800,-0.984469806,0.55426805,0.602742745,1.013304323,0.82687482
1569812400,-0.963640443,0.427657496,0.652019822,1.013304323,0.82687482
1569816000,-0.958391839,0.427657496,0.67665836,0.637720593,0.415805777
1569819600,-0.980186748,0.427657496,0.701296899,0.262136863,0.053097798
1569823200,-0.998045204,0.427657496,0.725935437,-0.113446866,-0.261249117
1569826800,-1.010836611,0.55426805,0.775212514,-0.113446866,-0.261249117
1569830400,-1.00350012,0.680878603,0.836808859,-0.113446866,-0.261249117
1569834000,-0.962344797,0.680878603,0.898405205,-0.113446866,-0.261249117
1569837600,-0.935392063,0.807489156,0.97232082,-0.113446866,-0.261249117
1569841200,-0.907151936,0.93409971,1.058555705,-0.113446866,-0.261249117
1569844800,-0.913267054,0.93409971,1.144790589,-0.113446866,-0.261249117
1569848400,-0.938346466,0.93409971,1.218706204,-0.113446866,-0.261249117
1569852000,-0.968385643,0.93409971,1.304941088,-0.489030596,-0.527234968
1569855600,-0.975944952,1.060710263,1.391175972,-0.489030596,-0.527234968
1569859200,-0.961998191,0.807489156,0.947682282,-0.864614326,-0.744859755
1569862800,-0.931934257,0.680878603,0.516507861,-1.240198055,-0.914123479
1569866400,-0.855301345,0.427657496,0.073014171,-1.615781785,-1.035026139
1569870000,-0.782868967,0.427657496,-0.148732674,-1.615781785,-1.035026139
1569873600,-0.67702213,0.55426805,-0.382798789,-1.240198055,-0.914123479
1569877200,-0.435759674,0.55426805,-0.616864903,-1.240198055,-0.914123479
1569880800,-0.289285676,0.55426805,-0.604545634,-0.864614326,-0.744859755
1569884400,-0.379848843,0.427657496,-0.592226365,-0.864614326,-0.744859755
1569888000,-0.552425566,0.427657496,-0.567587826,-0.489030596,-0.527234968
1569891600,-0.700632593,0.427657496,-0.567587826,-0.489030596,-0.527234968
1569895200,-0.759877443,0.301046943,-0.567587826,-0.489030596,-0.527234968
1569898800,-0.723310522,0.301046943,-0.555268557,-0.113446866,-0.261249117
1569902400,-0.669834184,0.301046943,-0.542949288,-0.113446866,-0.261249117
1569906000,-0.581103077,0.301046943,-0.530630019,-0.113446866,-0.261249117
1569909600,-0.510799849,0.301046943,-0.518310749,-0.113446866,-0.261249117
1569913200,-0.517187301,0.55426805,-0.296563904,-0.113446866,-0.261249117
1569916800,-0.466681871,0.93409971,-0.074817059,-0.489030596,-0.527234968
1569920400,-0.452198696,1.187320817,0.146929786,-0.864614326,-0.744859755
1569924000,-0.393300453,1.31393137,0.405634438,-0.489030596,-0.527234968
1569927600,-0.393044625,1.440541924,0.664339091,-0.489030596,-0.527234968
1569931200,-0.53954338,1.567152477,0.910724474,-0.113446866,-0.261249117
1569934800,-0.68461445,1.440541924,0.923043744,-0.113446866,-0.261249117
1569938400,-0.809953741,1.440541924,0.923043744,-0.489030596,-0.527234968
1569942000,-0.86785343,1.31393137,0.923043744,-0.489030596,-0.527234968
1569945600,-0.881932231,1.060710263,0.873766667,-0.489030596,-0.527234968
1569949200,-0.897438718,0.93409971,0.82448959,-0.113446866,-0.261249117
1569952800,-0.827737924,0.680878603,0.775212514,-0.113446866,-0.261249117
1569956400,-0.599423674,0.55426805,0.652019822,0.262136863,0.053097798
1569960000,-0.419048319,0.55426805,0.516507861,0.637720593,0.415805777
1569963600,-0.226904869,0.427657496,0.393315169,0.637720593,0.415805777
1569967200,-0.222852881,0.427657496,0.430272977,0.637720593,0.415805777
1569970800,-0.279415661,0.301046943,0.479550053,0.637720593,0.415805777
1569974400,-0.373106534,0.301046943,0.52882713,0.637720593,0.415805777
1569978000,-0.465311953,0.301046943,0.602742745,0.637720593,0.415805777
1569981600,-0.504725994,0.174436389,0.664339091,0.637720593,0.415805777
1569985200,-0.518672754,0.174436389,0.738254706,0.637720593,0.415805777
1569988800,-0.523021833,0.174436389,0.787531783,0.262136863,0.053097798
1569992400,-0.484540327,0.047825836,0.836808859,0.262136863,0.053097798
1569996000,-0.373931786,0.047825836,0.886085936,0.262136863,0.053097798
1569999600,-0.334459977,0.174436389,0.97232082,0.262136863,0.053097798
1570003200,-0.343042599,0.174436389,1.046236435,-0.113446866,-0.261249117
1570006800,-0.282039963,0.174436389,1.13247132,-0.113446866,-0.261249117
1570010400,-0.254641592,0.301046943,1.206386935,-0.113446866,-0.261249117
1570014000,-0.317005895,0.427657496,1.26798328,-0.113446866,-0.261249117
1570017600,-0.403451054,0.55426805,1.341898896,-0.113446866,-0.261249117
1570021200,-0.496027836,0.55426805,1.366537434,-0.113446866,-0.261249117
1570024800,-0.532875343,0.427657496,1.403495241,-0.113446866,-0.261249117
1570028400,-0.533188939,0.427657496,1.42813378,-0.113446866,-0.261249117
1570032000,-0.555478999,0.301046943,1.477410856,-0.113446866,-0.261249117
1570035600,-0.571637435,0.174436389,1.514368664,-0.489030596,-0.527234968
1570039200,-0.539196774,0.047825836,1.563645741,-0.489030596,-0.527234968
1570042800,-0.423133317,0.047825836,1.649880625,-0.489030596,-0.527234968
1570046400,-0.349256747,-0.078784718,1.72379624,-0.489030596,-0.527234968
1570050000,-0.310841261,-0.205395271,1.810031124,-0.489030596,-0.527234968
1570053600,-0.27322627,-0.205395271,1.834669662,-0.489030596,-0.527234968
1570057200,-0.326966688,-0.332005825,1.87162747,-0.113446866,-0.261249117
1570060800,-0.430362525,-0.458616378,1.896266008,-0.113446866,-0.261249117
1570064400,-0.51810333,-0.458616378,0.98464009,-0.113446866,-0.261249117
1570068000,-0.553250818,-0.585226931,0.073014171,-0.113446866,-0.261249117
1570071600,-0.560694592,-0.585226931,-0.838611748,-0.113446866,-0.261249117
1570075200,-0.566339317,-0.585226931,-1.134274208,-0.489030596,-0.527234968
1570078800,-0.562369854,-0.585226931,-1.429936668,-0.864614326,-0.744859755
1570082400,-0.533444767,-0.585226931,-1.725599128,-0.864614326,-0.744859755
1570086000,-0.519365966,-0.332005825,-0.863250286,-1.240198055,-0.914123479
1570089600,-0.531843778,-0.078784718,0.011417825,-1.240198055,-0.914123479
1570093200,-0.548678921,0.174436389,0.886085936,-1.240198055,-0.914123479
1570096800,-0.548373578,0.301046943,1.194067665,-0.864614326,-0.744859755
1570100400,-0.562394611,0.427657496,1.502049395,-0.489030596,-0.527234968
1570104000,-0.552070707,0.427657496,1.810031124,-0.113446866,-0.261249117
1570107600,-0.597104715,0.55426805,1.785392586,0.262136863,0.053097798
1570111200,-0.725678995,0.55426805,1.748434778,0.262136863,0.053097798
1570114800,-0.805860491,0.55426805,1.711476971,0.637720593,0.415805777
1570118400,-0.80939257,0.427657496,1.070874974,0.262136863,0.053097798
1570122000,-0.765126046,0.301046943,0.417953708,-0.113446866,-0.261249117
1570125600,-0.706879752,0.301046943,-0.222648289,-0.864614326,-0.744859755
1570129200,-0.634818737,0.174436389,-0.407437327,-0.864614326,-0.744859755
1570132800,-0.440356329,0.047825836,-0.592226365,-0.864614326,-0.744859755
1570136400,-0.316197148,-0.078784718,-0.789334671,-1.240198055,-0.914123479
1570140000,-0.202609446,-0.078784718,-0.678461249,-0.864614326,-0.744859755
1570143600,-0.282188508,-0.205395271,-0.579907095,-0.864614326,-0.744859755
1570147200,-0.471369303,-0.205395271,-0.481352942,-0.864614326,-0.744859755
1570150800,-0.631856082,-0.205395271,-0.432075865,-0.489030596,-0.527234968
1570154400,-0.709957942,-0.332005825,-0.382798789,-0.489030596,-0.527234968
1570158000,-0.733939769,-0.332005825,-0.333521712,-0.489030596,-0.527234968
1570161600,-0.731909649,-0.332005825,-0.296563904,-0.489030596,-0.527234968
1570165200,-0.744511248,-0.332005825,-0.247286828,-0.113446866,-0.261249117
1570168800,-0.77551597,-0.205395271,-0.21032902,-0.113446866,-0.261249117
1570172400,-0.778651929,-0.078784718,-0.06249779,-0.113446866,-0.261249117
1570176000,-0.696803424,0.047825836,0.073014171,-0.113446866,-0.261249117
1570179600,-0.623826379,0.174436389,0.220845401,-0.113446866,-0.261249117
1570183200,-0.631006072,0.047825836,0.405634438,0.262136863,0.053097798
1570186800,-0.681412472,0.047825836,0.602742745,0.262136863,0.053097798
1570190400,-0.739097595,0.047825836,0.787531783,0.637720593,0.415805777
1570194000,-0.720174564,0.047825836,0.664339091,0.637720593,0.415805777
1570197600,-0.663438481,0.047825836,0.553465669,0.637720593,0.415805777
1570201200,-0.710535619,0.174436389,0.430272977,0.637720593,0.415805777
1570204800,-0.761107069,0.047825836,0.319399554,0.262136863,0.053097798
1570208400,-0.748819065,0.047825836,0.208526132,0.262136863,0.053097798
1570212000,-0.714463819,0.047825836,0.097652709,-0.113446866,-0.261249117
1570215600,-0.630651214,0.047825836,0.23316467,-0.489030596,-0.527234968
1570219200,-0.553770727,0.047825836,0.368676631,-0.489030596,-0.527234968
1570222800,-0.509710516,0.047825836,0.504188592,-0.489030596,-0.527234968
1570226400,-0.552433818,-0.078784718,0.664339091,-0.489030596,-0.527234968
1570230000,-0.615681141,-0.078784718,0.82448959,-0.489030596,-0.527234968
1570233600,-0.698156837,-0.205395271,0.996959359,-0.113446866,-0.261249117
1570237200,-0.761486684,-0.205395271,0.910724474,-0.489030596,-0.527234968
1570240800,-0.815408658,-0.205395271,0.836808859,-0.489030596,-0.527234968
1570244400,-0.846718723,-0.205395271,0.762893244,-0.864614326,-0.744859755
1570248000,-0.845571623,-0.205395271,0.590423476,-0.864614326,-0.744859755
1570251600,-0.846396875,-0.205395271,0.430272977,-0.864614326,-0.744859755
1570255200,-0.855689214,-0.205395271,0.257803208,-0.864614326,-0.744859755
1570258800,-0.844729865,-0.078784718,0.454911515,-1.240198055,-0.914123479
1570262400,-0.831344276,0.047825836,0.664339091,-1.240198055,-0.914123479
1570266000,-0.842229352,0.174436389,0.861447398,-1.615781785,-1.035026139
1570269600,-0.869083055,0.174436389,1.058555705,-1.240198055,-0.914123479
1570273200,-0.902472756,0.301046943,1.255664011,-0.864614326,-0.744859755
1570276800,-0.932503681,0.427657496,1.452772318,-0.864614326,-0.744859755
1570280400,-0.948959208,0.427657496,1.514368664,-0.489030596,-0.527234968
1570284000,-0.97407163,0.427657496,1.57596501,-0.113446866,-0.261249117
1570287600,-1.01227255,0.427657496,1.637561356,0.262136863,0.053097798
1570291200,-1.031080046,0.301046943,0.775212514,-0.113446866,-0.261249117
1570294800,-1.002014666,0.174436389,-0.087136328,-0.489030596,-0.527234968
1570298400,-0.977570699,-0.078784718,-0.937165901,-0.864614326,-0.744859755
1570302000,-1.000512707,-0.078784718,-1.060358593,-1.240198055,-0.914123479
1570305600,-0.996683538,-0.078784718,-1.171232016,-1.240198055,-0.914123479
1570309200,-0.845068219,-0.078784718,-1.282105438,-1.240198055,-0.914123479
1570312800,-0.770968831,-0.078784718,-1.035720055,-1.240198055,-0.914123479
1570316400,-0.806454672,-0.205395271,-0.789334671,-1.240198055,-0.914123479
1570320000,-0.885868683,-0.205395271,-0.542949288,-0.864614326,-0.744859755
1570323600,-0.952854398,-0.205395271,-0.50599148,-0.864614326,-0.744859755
1570327200,-0.976935254,-0.205395271,-0.469033673,-0.864614326,-0.744859755
1570330800,-0.964407927,-0.205395271,-0.432075865,-0.864614326,-0.744859755
1570334400,-0.970820136,-0.205395271,-0.407437327,-0.864614326,-0.744859755
1570338000,-1.00248506,-0.205395271,-0.395118058,-0.864614326,-0.744859755
1570341600,-1.04444913,-0.205395271,-0.370479519,-0.864614326,-0.744859755
1570345200,-1.07868884,0.047825836,-0.161051943,-0.864614326,-0.744859755
1570348800,-1.078573305,0.174436389,0.048375632,-0.864614326,-0.744859755
1570352400,-1.035932528,0.301046943,0.257803208,-0.864614326,-0.744859755
1570356000,-1.002163212,0.427657496,0.541146399,-0.864614326,-0.744859755
1570359600,-1.004267605,0.427657496,0.82448959,-0.864614326,-0.744859755
1570363200,-1.021952757,0.55426805,1.107832781,-0.489030596,-0.527234968
1570366800,-1.037896628,0.427657496,1.218706204,-0.489030596,-0.527234968
1570370400,-1.051604066,0.427657496,1.341898896,-0.489030596,-0.527234968
1570374000,-1.066120251,0.301046943,1.452772318,-0.113446866,-0.261249117
1570377600,-1.080124779,0.301046943,1.231025473,-0.489030596,-0.527234968
1570381200,-1.080496143,0.174436389,1.009278628,-0.864614326,-0.744859755
1570384800,-1.082402475,0.047825836,0.799851052,-1.240198055,-0.914123479
1570388400,-1.092082682,0.047825836,0.67665836,-0.864614326,-0.744859755
1570392000,-1.101176961,0.047825836,0.553465669,-0.864614326,-0.744859755
1570395600,-1.092916187,0.047825836,0.442592246,-0.864614326,-0.744859755
1570399200,-1.064106635,-0.078784718,0.775212514,-0.864614326,-0.744859755
1570402800,-1.021878485,-0.205395271,1.107832781,-0.864614326,-0.744859755
1570406400,-0.969895854,-0.332005825,1.452772318,-0.864614326,-0.744859755
1570410000,-0.926883714,-0.332005825,1.13247132,-1.240198055,-0.914123479
1570413600,-0.856696021,-0.458616378,0.82448959,-1.615781785,-1.035026139
1570417200,-0.783999562,-0.458616378,0.516507861,-1.991365515,-1.107567734
1570420800,-0.789050105,-0.458616378,0.134610517,-1.991365515,-1.107567734
1570424400,-0.807816338,-0.585226931,-0.234967559,-1.615781785,-1.035026139
1570428000,-0.845612885,-0.585226931,-0.604545634,-1.615781785,-1.035026139
1570431600,-0.865881077,-0.458616378,-0.456714404,-1.615781785,-1.035026139
1570435200,-0.73646504,-0.205395271,-0.296563904,-1.615781785,-1.035026139
1570438800,-0.569920911,0.047825836,-0.136413405,-1.615781785,-1.035026139
1570442400,-0.396056795,0.174436389,0.356357362,-1.240198055,-0.914123479
1570446000,-0.279960327,0.174436389,0.849128129,-1.240198055,-0.914123479
1570449600,-0.266211627,0.301046943,1.341898896,-0.864614326,-0.744859755
1570453200,-0.372660897,0.301046943,1.489730126,-0.489030596,-0.527234968
1570456800,-0.460756561,0.301046943,1.637561356,-0.489030596,-0.527234968
1570460400,-0.580368603,0.301046943,1.797711855,-0.489030596,-0.527234968
1570464000,-0.659832129,0.047825836,1.834669662,-0.489030596,-0.527234968
1570467600,-0.689640235,-0.078784718,1.87162747,-0.864614326,-0.744859755
1570471200,-0.607238811,-0.332005825,1.908585277,-1.240198055,-0.914123479
1570474800,-0.44491172,-0.332005825,1.354218165,-1.240198055,-0.914123479
1570478400,-0.250094453,-0.332005825,0.799851052,-1.240198055,-0.914123479
1570482000,-0.251010483,-0.332005825,0.245483939,-1.240198055,-0.914123479
1570485600,-0.237732176,-0.332005825,-0.037859252,-0.864614326,-0.744859755
1570489200,-0.392095585,-0.332005825,-0.321202443,-0.489030596,-0.527234968
1570492800,-0.6006533,-0.332005825,-0.592226365,-0.113446866,-0.261249117
1570496400,-0.741301018,-0.332005825,-0.604545634,-0.113446866,-0.261249117
1570500000,-0.782910229,-0.205395271,-0.616864903,-0.113446866,-0.261249117
1570503600,-0.797624475,-0.078784718,-0.629184172,-0.113446866,-0.261249117
1570507200,-0.81148871,-0.078784718,-0.616864903,0.262136863,0.053097798
1570510800,-0.802666765,0.047825836,-0.604545634,0.262136863,0.053097798
1570514400,-0.791484599,0.047825836,-0.592226365,0.262136863,0.053097798
1570518000,-0.758829373,0.301046943,-0.518310749,-0.113446866,-0.261249117
1570521600,-0.692281042,0.55426805,-0.444395134,-0.489030596,-0.527234968
1570525200,-0.686859136,0.807489156,-0.370479519,-0.864614326,-0.744859755
1570528800,-0.727180954,0.93409971,-0.050178521,-0.864614326,-0.744859755
1570532400,-0.672747324,1.060710263,0.257803208,-0.864614326,-0.744859755
1570536000,-0.686207186,1.187320817,0.578104207,-0.864614326,-0.744859755
1570539600,-0.772429528,1.187320817,0.701296899,-0.864614326,-0.744859755
1570543200,-0.838812808,1.187320817,0.82448959,-0.864614326,-0.744859755
1570546800,-0.805967774,1.060710263,0.960001551,-0.864614326,-0.744859755
1570550400,-0.77148874,0.93409971,0.787531783,-0.489030596,-0.527234968
1570554000,-0.841296817,0.680878603,0.627381284,-0.489030596,-0.527234968
1570557600,-0.872186003,0.427657496,0.454911515,-0.113446866,-0.261249117
1570561200,-0.841057494,0.55426805,0.307080285,-0.113446866,-0.261249117
1570564800,-0.828604439,0.55426805,0.159249055,-0.113446866,-0.261249117
1570568400,-0.680867805,0.55426805,0.011417825,0.262136863,0.053097798
1570572000,-0.600562522,0.55426805,0.011417825,0.262136863,0.053097798
1570575600,-0.598623179,0.55426805,0.023737094,0.262136863,0.053097798
1570579200,-0.682378017,0.55426805,0.036056363,-0.113446866,-0.261249117
1570582800,-0.755734677,0.55426805,0.073014171,0.262136863,0.053097798
1570586400,-0.765249834,0.55426805,0.109971978,0.262136863,0.053097798
1570590000,-0.770795528,0.55426805,0.146929786,0.262136863,0.053097798
1570593600,-0.796716697,0.55426805,0.294761016,0.262136863,0.053097798
1570597200,-0.829322408,0.55426805,0.430272977,0.262136863,0.053097798
1570600800,-0.839918646,0.427657496,0.578104207,0.262136863,0.053097798
1570604400,-0.831575347,0.427657496,0.787531783,0.637720593,0.415805777
1570608000,-0.755883223,0.427657496,0.996959359,1.013304323,0.82687482
1570611600,-0.757492464,0.55426805,1.206386935,1.388888053,1.286304926
1570615200,-0.76058716,0.301046943,1.206386935,1.013304323,0.82687482
1570618800,-0.685555237,0.174436389,1.218706204,1.013304323,0.82687482
1570622400,-0.69646507,0.047825836,1.218706204,0.637720593,0.415805777
1570626000,-0.77721599,0.047825836,0.886085936,1.013304323,0.82687482
1570629600,-0.817504798,0.047825836,0.553465669,1.013304323,0.82687482
1570633200,-0.685159116,-0.078784718,0.220845401,1.013304323,0.82687482
1570636800,-0.421293005,-0.078784718,0.196206863,1.013304323,0.82687482
1570640400,-0.169417806,-0.078784718,0.159249055,0.637720593,0.415805777
1570644000,-0.135252369,-0.078784718,0.122291247,0.637720593,0.415805777
1570647600,-0.171167341,-0.205395271,0.220845401,0.262136863,0.053097798
1570651200,-0.079778921,-0.205395271,0.307080285,0.262136863,0.053097798
1570654800,0.103649866,-0.332005825,0.405634438,0.262136863,0.053097798
1570658400,0.100934787,-0.332005825,0.417953708,0.262136863,0.053097798
1570662000,-0.09568153,-0.332005825,0.430272977,0.262136863,0.053097798
1570665600,-0.292240079,-0.332005825,0.442592246,0.637720593,0.415805777
1570669200,-0.378066299,-0.332005825,0.454911515,0.637720593,0.415805777
1570672800,-0.367717637,-0.332005825,0.454911515,0.637720593,0.415805777
1570676400,-0.370952626,-0.205395271,0.467230784,0.637720593,0.415805777
1570680000,-0.385444053,-0.332005825,0.454911515,0.637720593,0.415805777
1570683600,-0.391848009,-0.332005825,0.442592246,0.637720593,0.415805777
1570687200,-0.3834717,-0.332005825,0.430272977,0.262136863,0.053097798
1570690800,-0.348035374,-0.205395271,0.479550053,0.262136863,0.053097798
1570694400,-0.348332465,-0.078784718,0.52882713,0.262136863,0.053097798
1570698000,-0.247065778,0.174436389,0.578104207,0.262136863,0.053097798
1570701600,-0.337463895,0.174436389,0.725935437,0.262136863,0.053097798
1570705200,-0.45964247,0.301046943,0.886085936,0.262136863,0.053097798
1570708800,-0.538206472,0.427657496,1.033917166,0.262136863,0.053097798
1570712400,-0.602609147,0.427657496,1.107832781,0.262136863,0.053097798
1570716000,-0.649747548,0.427657496,1.181748396,-0.113446866,-0.261249117
1570719600,-0.676130858,0.427657496,1.255664011,-0.113446866,-0.261249117
1570723200,-0.683343562,0.301046943,0.960001551,-0.489030596,-0.527234968
1570726800,-0.646182459,0.047825836,0.664339091,-0.864614326,-0.744859755
1570730400,-0.583537571,-0.078784718,0.368676631,-1.240198055,-0.914123479
1570734000,-0.503908994,-0.205395271,0.08533344,-1.240198055,-0.914123479
1570737600,-0.267069889,-0.205395271,-0.185690482,-0.864614326,-0.744859755
1570741200,-0.164359011,-0.205395271,-0.469033673,-0.864614326,-0.744859755
1570744800,-0.230156362,-0.205395271,-0.542949288,-0.489030596,-0.527234968
1570748400,-0.443236458,-0.205395271,-0.616864903,-0.489030596,-0.527234968
1570752000,-0.571670445,-0.205395271,-0.690780518,-0.113446866,-0.261249117
1570755600,-0.590428426,-0.205395271,-0.690780518,-0.113446866,-0.261249117
1570759200,-0.610894678,-0.205395271,-0.703099787,-0.113446866,-0.261249117
1570762800,-0.655474798,-0.205395271,-0.703099787,-0.113446866,-0.261249117
1570766400,-0.668480771,-0.205395271,-0.690780518,-0.113446866,-0.261249117
1570770000,-0.669586609,-0.205395271,-0.66614198,-0.113446866,-0.261249117
1570773600,-0.654847606,-0.205395271,-0.65382271,-0.113446866,-0.261249117
1570777200,-0.64180037,0.174436389,-0.555268557,-0.113446866,-0.261249117
1570780800,-0.640678027,0.55426805,-0.456714404,-0.489030596,-0.527234968
1570784400,-0.587251205,0.93409971,-0.35816025,-0.864614326,-0.744859755
1570788000,-0.490358354,1.060710263,-0.000901444,-0.864614326,-0.744859755
1570791600,-0.511715879,1.187320817,0.368676631,-1.240198055,-0.914123479
1570795200,-0.576069039,1.31393137,0.725935437,-1.240198055,-0.914123479
1570798800,-0.732330527,1.31393137,0.910724474,-1.240198055,-0.914123479
1570802400,-0.862522301,1.31393137,1.107832781,-1.240198055,-0.914123479
1570806000,-0.867374784,1.31393137,1.292621819,-1.240198055,-0.914123479
1570809600,-0.848996419,1.060710263,0.923043744,-0.864614326,-0.744859755
1570813200,-0.817166445,0.680878603,0.553465669,-0.864614326,-0.744859755
1570816800,-0.752483184,0.427657496,0.183887593,-0.864614326,-0.744859755
1570820400,-0.660352038,0.301046943,-0.050178521,-0.489030596,-0.527234968
1570824000,-0.373494402,0.301046943,-0.284244635,-0.113446866,-0.261249117
1570827600,-0.271864604,0.301046943,-0.518310749,-0.113446866,-0.261249117
1570831200,-0.358590349,0.301046943,-0.518310749,0.262136863,0.053097798
1570834800,-0.484796155,0.301046943,-0.50599148,0.262136863,0.053097798
1570838400,-0.560232451,0.301046943,-0.50599148,0.637720593,0.415805777
1570842000,-0.604862085,0.174436389,-0.50599148,0.637720593,0.415805777
1570845600,-0.653312637,0.174436389,-0.493672211,0.637720593,0.415805777
1570849200,-0.702893784,0.174436389,-0.493672211,0.637720593,0.415805777
1570852800,-0.749685579,0.174436389,-0.50599148,0.637720593,0.415805777
1570856400,-0.794703082,0.174436389,-0.518310749,0.637720593,0.415805777
1570860000,-0.801032766,0.174436389,-0.542949288,0.637720593,0.415805777
1570863600,-0.742563653,0.427657496,-0.518310749,0.262136863,0.053097798
1570867200,-0.663199157,0.807489156,-0.50599148,-0.113446866,-0.261249117
1570870800,-0.626962337,1.060710263,-0.481352942,-0.489030596,-0.527234968
1570874400,-0.675899788,1.187320817,-0.247286828,-0.864614326,-0.744859755
1570878000,-0.743619976,1.31393137,-0.000901444,-1.240198055,-0.914123479
1570881600,-0.79191373,1.31393137,0.245483939,-1.240198055,-0.914123479
1570885200,-0.862142685,1.31393137,0.430272977,-1.240198055,-0.914123479
1570888800,-0.902439746,1.187320817,0.615062014,-1.240198055,-0.914123479
1570892400,-0.91679088,1.060710263,0.787531783,-0.864614326,-0.744859755
1570896000,-0.927659451,1.060710263,0.516507861,-0.489030596,-0.527234968
1570899600,-0.938420738,0.93409971,0.245483939,-0.113446866,-0.261249117
1570903200,-0.947589289,0.807489156,-0.025539983,-0.113446866,-0.261249117
1570906800,-0.930399288,0.680878603,-0.198009751,0.262136863,0.053097798
1570910400,-0.868455864,0.680878603,-0.35816025,0.262136863,0.053097798
1570914000,-0.819229575,0.55426805,-0.518310749,0.637720593,0.415805777
1570917600,-0.843863351,0.55426805,-0.542949288,0.637720593,0.415805777
1570921200,-0.897834839,0.55426805,-0.555268557,0.637720593,0.415805777
1570924800,-0.917888466,0.427657496,-0.579907095,0.637720593,0.415805777
1570928400,-0.940962515,0.427657496,-0.592226365,0.637720593,0.415805777
1570932000,-0.962460332,0.427657496,-0.616864903,0.637720593,0.415805777
1570935600,-0.969243905,0.427657496,-0.629184172,0.637720593,0.415805777
1570939200,-0.965876876,0.427657496,-0.65382271,0.637720593,0.415805777
1570942800,-0.96451521,0.427657496,-0.66614198,0.637720593,0.415805777
1570946400,-0.948208228,0.427657496,-0.678461249,0.637720593,0.415805777
1570950000,-0.867861682,0.680878603,-0.65382271,0.637720593,0.415805777
1570953600,-0.809821701,0.93409971,-0.616864903,0.262136863,0.053097798
1570957200,-0.818495101,1.187320817,-0.592226365,-0.113446866,-0.261249117
1570960800,-0.844944431,1.31393137,-0.432075865,-0.489030596,-0.527234968
1570964400,-0.87093162,1.567152477,-0.271925366,-0.864614326,-0.744859755
1570968000,-0.899790687,1.693763031,-0.111774867,-1.240198055,-0.914123479
1570971600,-0.934277973,1.693763031,0.319399554,-1.240198055,-0.914123479
1570975200,-0.969730803,1.693763031,0.738254706,-1.240198055,-0.914123479
1570978800,-1.00454819,1.567152477,1.157109858,-1.615781785,-1.035026139
1570982400,-1.033605317,1.31393137,0.836808859,-1.240198055,-0.914123479
1570986000,-1.052429318,1.060710263,0.516507861,-0.864614326,-0.744859755
1570989600,-1.060351738,0.680878603,0.196206863,-0.864614326,-0.744859755
1570993200,-1.058445406,0.680878603,-0.087136328,-0.489030596,-0.527234968
1570996800,-1.036081074,0.55426805,-0.370479519,-0.113446866,-0.261249117
1571000400,-0.984593594,0.55426805,-0.641503441,0.637720593,0.415805777
1571004000,-0.989281026,0.427657496,-0.66614198,0.637720593,0.415805777
1571007600,-1.040149567,0.427657496,-0.690780518,0.637720593,0.415805777
1571011200,-1.047651108,0.301046943,-0.715419056,0.637720593,0.415805777
1571014800,-1.043136979,0.301046943,-0.715419056,0.637720593,0.415805777
1571018400,-1.023933362,0.301046943,-0.727738325,0.637720593,0.415805777
1571022000,-0.996064599,0.301046943,-0.727738325,0.637720593,0.415805777
1571025600,-1.00170107,0.174436389,-0.727738325,0.637720593,0.415805777
